query,method,rank,doc_title,doc_index,doc_text_snippet,bm25_score,dense_score,hybrid_score,relevance_type
How do black holes form from collapsing stars,dense_only,2,NGC 7217,7921,ngc 7217 is an unbarred spiral galaxy in the constellation pegasus.  features  ngc 7217 is a gas-poor system whose main features are the presence of several rings of stars concentric to its nucleus: t,0.2942207946832463,0.9169731140136719,0.9169731140136719,partial
How do black holes form from collapsing stars,dense_only,3,Big Bang,1752,the big bang event is a physical theory that describes how the universe expanded from an initial state of high density and temperature. various cosmological models of the big bang explain the evolutio,0.4107960825943837,0.8631982803344727,0.8631982803344727,partial
How do black holes form from collapsing stars,dense_only,4,Aldebaran,1314,"aldebaran () is a star located in the zodiac constellation of taurus. it has the bayer designation α tauri, which is latinized to alpha tauri and abbreviated alpha tau or α tau. aldebaran varies in br",0.35813819885410986,0.8606051206588745,0.8606051206588745,not_relevant
How do black holes form from collapsing stars,dense_only,5,NGC 1309,4171,"ngc 1309 is a spiral galaxy located approximately 120 million light-years away, appearing in the constellation eridanus. it is about 75,000 light-years across, and is about 3/4s the width of the milky",0.14570922636336198,0.8572055101394653,0.8572055101394653,not_relevant
How do black holes form from collapsing stars,dense_only,6,Amy Barger,2815,"amy j. barger (born january 18, 1971) is an american astronomer and henrietta leavitt professor of astronomy at the university of wisconsin–madison. she is considered a pioneer in combining data from ",0.6757703253669028,0.8395256996154785,0.8395256996154785,partial
How do black holes form from collapsing stars,dense_only,7,Inflation (cosmology),2374,"in physical cosmology, cosmic inflation, cosmological inflation, or just inflation, is a theory of exponential expansion of space in the early universe. the inflationary epoch is believed to have last",0.2934061106122783,0.8335261344909668,0.8335261344909668,not_relevant
How do black holes form from collapsing stars,dense_only,8,Black Star (rap duo),8244,"black star is an american hip hop duo formed in 1996, from brooklyn, new york city. the duo is composed of rappers yasiin bey (more commonly known by his former stage name mos def) and talib kweli. th",0.2763690752322654,0.8319731950759888,0.8319731950759888,relevant
How do black holes form from collapsing stars,dense_only,9,Vela Pulsar,8009,"the vela pulsar (psr j0835-4510 or psr b0833-45) is a radio, optical, x-ray- and gamma-emitting pulsar associated with the vela supernova remnant in the constellation of vela. its parent type ii super",0.15982448355340131,0.817470908164978,0.817470908164978,not_relevant
How do black holes form from collapsing stars,dense_only,10,Barnard's Star,1790,"barnard's star is a small red dwarf star in the constellation of ophiuchus. at a distance of  from earth, it is the fourth-nearest-known individual star to the sun after the three components of the al",0.30745383235784435,0.812703013420105,0.812703013420105,partial
How do black holes form from collapsing stars,hybrid_weighted_sum,1,Black hole,2042,"a black hole is a region of spacetime where gravity is so strong that nothing, including light and other electromagnetic waves, has enough energy to escape it. the theory of general relativity predict",1.0,1.0,1.0,relevant
How do black holes form from collapsing stars,hybrid_weighted_sum,2,Amy Barger,2815,"amy j. barger (born january 18, 1971) is an american astronomer and henrietta leavitt professor of astronomy at the university of wisconsin–madison. she is considered a pioneer in combining data from ",0.6757703253669028,0.8395256996154785,0.7576480124911906,partial
How do black holes form from collapsing stars,hybrid_weighted_sum,3,Big Bang,1752,the big bang event is a physical theory that describes how the universe expanded from an initial state of high density and temperature. various cosmological models of the big bang explain the evolutio,0.4107960825943837,0.8631982803344727,0.6369971814644282,partial
How do black holes form from collapsing stars,hybrid_weighted_sum,4,Physical cosmology,2373,"physical cosmology is a branch of cosmology concerned with the study of cosmological models.  a cosmological model, or simply cosmology, provides a description of the largest-scale structures and dyna",0.5272239324789815,0.7109454870223999,0.6190847097506906,not_relevant
How do black holes form from collapsing stars,hybrid_weighted_sum,5,Aldebaran,1314,"aldebaran () is a star located in the zodiac constellation of taurus. it has the bayer designation α tauri, which is latinized to alpha tauri and abbreviated alpha tau or α tau. aldebaran varies in br",0.35813819885410986,0.8606051206588745,0.6093716597564922,not_relevant
How do black holes form from collapsing stars,hybrid_weighted_sum,6,NGC 7217,7921,ngc 7217 is an unbarred spiral galaxy in the constellation pegasus.  features  ngc 7217 is a gas-poor system whose main features are the presence of several rings of stars concentric to its nucleus: t,0.2942207946832463,0.9169731140136719,0.6055969543484591,partial
How do black holes form from collapsing stars,hybrid_weighted_sum,7,Apus,721,"apus is a small constellation in the southern sky. it represents a bird-of-paradise, and its name means ""without feet"" in greek because the bird-of-paradise was once wrongly believed to lack feet. fir",0.36740547127708334,0.8018184900283813,0.5846119806527323,not_relevant
How do black holes form from collapsing stars,hybrid_weighted_sum,8,Catharine Garmany,2803,"catharine ""katy"" d. garmany (born march 6, 1946) is an astronomer with the national optical astronomy observatory. she holds a b.s. (astrophysics), 1966 from indiana university; and a m.a. (astrophysi",0.3564831007830579,0.8057061433792114,0.5810946220811346,partial
How do black holes form from collapsing stars,hybrid_weighted_sum,9,Algol,397,"algol , designated beta persei (β persei, abbreviated beta per, β per), known colloquially as the demon star, is a bright multiple star in the constellation of perseus and one of the first non-nova va",0.3832260302341778,0.7760564088821411,0.5796412195581595,not_relevant
How do black holes form from collapsing stars,hybrid_weighted_sum,10,Antlia,716,"antlia (; from ancient greek ἀντλία) is a constellation in the southern celestial hemisphere. its name means ""pump"" in latin and greek; it represents an air pump. originally antlia pneumatica, the con",0.43492622324942953,0.7053136825561523,0.5701199529027909,partial
How do black holes form from collapsing stars,hybrid_rrf,1,Black hole,2042,"a black hole is a region of spacetime where gravity is so strong that nothing, including light and other electromagnetic waves, has enough energy to escape it. the theory of general relativity predict",1.0,1.0,0.03278688524590164,relevant
How do black holes form from collapsing stars,hybrid_rrf,2,Amy Barger,2815,"amy j. barger (born january 18, 1971) is an american astronomer and henrietta leavitt professor of astronomy at the university of wisconsin–madison. she is considered a pioneer in combining data from ",0.6757703253669028,0.8395256996154785,0.03128054740957967,partial
